,User,CARD_INDEX,Card_Brand,Card_Type,Card_Number,Expires,CVV,Has_Chip,Cards_Issued,Credit_Limit,Acct_Open_Date,Year_PIN_last_Changed,Card_on_Dark_Web
1792,599,1,Visa,Credit,4838655730073777,2021-01-01T00:00:00.000,654,1,1,24600,2007-01-01T00:00:00.000,2011,0
1793,599,2,Mastercard,Debit,5154620986833691,2022-05-01T00:00:00.000,7,1,1,43289,2005-05-01T00:00:00.000,2017,0
1794,599,3,Mastercard,Debit,5249989431095315,2024-02-01T00:00:00.000,844,1,2,16475,2008-04-01T00:00:00.000,2009,0
1795,599,4,Amex,Credit,355983307821258,2023-10-01T00:00:00.000,647,0,2,14600,2015-01-01T00:00:00.000,2015,0
1796,600,0,Mastercard,Debit (Prepaid),5070468758051891,2020-01-01T00:00:00.000,783,1,2,28,2020-01-01T00:00:00.000,2020,0
1797,601,0,Mastercard,Credit,5045264762203417,2022-12-01T00:00:00.000,83,0,1,12600,2010-09-01T00:00:00.000,2012,0
1798,601,1,Mastercard,Debit,5231421564510111,2017-01-01T00:00:00.000,865,1,2,15416,2006-01-01T00:00:00.000,2014,0
1799,601,2,Amex,Credit,305358883388381,2020-02-01T00:00:00.000,712,1,2,7100,2018-08-01T00:00:00.000,2018,0
1800,601,3,Visa,Credit,4321088757745040,2023-05-01T00:00:00.000,450,1,2,16200,2008-04-01T00:00:00.000,2013,0
1801,602,0,Mastercard,Debit,5345514962286662,2020-02-01T00:00:00.000,181,1,1,17689,2006-11-01T00:00:00.000,2006,0
1802,602,1,Mastercard,Debit,5122535818803524,2020-11-01T00:00:00.000,15,0,1,18090,2013-02-01T00:00:00.000,2013,0
1803,602,2,Visa,Debit,4125650435743087,2024-09-01T00:00:00.000,385,0,1,16080,2018-07-01T00:00:00.000,2018,0
1804,602,3,Mastercard,Debit,5971222369856302,2024-08-01T00:00:00.000,849,0,1,17599,2016-05-01T00:00:00.000,2016,0
1805,603,0,Mastercard,Debit,5950930953873248,2023-11-01T00:00:00.000,808,1,2,12224,2005-12-01T00:00:00.000,2006,0
1806,604,0,Mastercard,Debit,5548555538116203,2024-09-01T00:00:00.000,20,1,1,8998,2020-01-01T00:00:00.000,2020,0
1807,604,1,Mastercard,Debit,5975842385182413,2024-09-01T00:00:00.000,596,1,2,10726,2014-06-01T00:00:00.000,2014,0
1808,604,2,Visa,Credit,4001128847479532,2020-02-01T00:00:00.000,545,1,1,6300,2020-02-01T00:00:00.000,2020,0
1809,604,3,Discover,Credit,6256655285791156,2020-01-01T00:00:00.000,723,1,2,4400,2015-03-01T00:00:00.000,2015,0
1810,605,0,Mastercard,Debit,5983963364999906,2020-03-01T00:00:00.000,398,1,2,18089,2005-12-01T00:00:00.000,2013,0
1811,605,1,Mastercard,Debit,5267464048631434,2020-04-01T00:00:00.000,482,1,1,10683,2006-03-01T00:00:00.000,2009,0
1812,605,2,Visa,Credit,4993554379679385,2021-05-01T00:00:00.000,872,1,1,14600,2014-07-01T00:00:00.000,2014,0
1813,605,3,Mastercard,Debit (Prepaid),5654819097107073,2019-01-01T00:00:00.000,842,1,1,94,2018-01-01T00:00:00.000,2018,0
1814,605,4,Mastercard,Debit,5396886931773520,2024-08-01T00:00:00.000,7,1,1,27308,2014-02-01T00:00:00.000,2014,0
1815,605,5,Visa,Credit,4638912192601829,2022-01-01T00:00:00.000,730,1,1,17900,2008-07-01T00:00:00.000,2008,0
1816,606,0,Visa,Debit,4710368677781819,2022-12-01T00:00:00.000,979,1,1,26410,2008-05-01T00:00:00.000,2011,0
1817,606,1,Visa,Credit,4668652753651992,2011-10-01T00:00:00.000,262,1,2,28600,2005-07-01T00:00:00.000,2011,0
1818,606,2,Mastercard,Debit,5861641374361784,2019-10-01T00:00:00.000,253,1,2,41057,2006-03-01T00:00:00.000,2010,0
1819,606,3,Visa,Debit,4769992479242564,2012-08-01T00:00:00.000,572,1,2,3864,2010-05-01T00:00:00.000,2015,0
1820,607,0,Amex,Credit,360626221519170,2022-06-01T00:00:00.000,933,1,1,8400,2020-02-01T00:00:00.000,2020,0
1821,607,1,Visa,Debit,4357425484787569,2022-05-01T00:00:00.000,368,1,1,5024,2011-12-01T00:00:00.000,2012,0
1822,607,2,Visa,Debit,4026093953102401,2023-09-01T00:00:00.000,100,1,2,10607,2020-02-01T00:00:00.000,2020,0
1823,607,3,Visa,Credit,4908479439696234,2017-12-01T00:00:00.000,597,1,1,0,2012-10-01T00:00:00.000,2012,0
1824,608,0,Mastercard,Credit,5048637026282696,2015-09-01T00:00:00.000,671,1,2,10500,2014-08-01T00:00:00.000,2014,0
1825,609,0,Mastercard,Debit,5986665930699666,2021-12-01T00:00:00.000,654,1,2,19185,2020-01-01T00:00:00.000,2020,0
1826,610,0,Visa,Credit,4382384960777396,2020-05-01T00:00:00.000,622,0,2,7100,2008-01-01T00:00:00.000,2011,0
1827,610,1,Mastercard,Credit,5890992850865874,2014-08-01T00:00:00.000,901,1,1,4000,2014-05-01T00:00:00.000,2014,0
1828,610,2,Mastercard,Debit,5197434740318528,2023-08-01T00:00:00.000,239,0,2,12708,2008-06-01T00:00:00.000,2008,0
1829,611,0,Amex,Credit,391180215396039,2022-02-01T00:00:00.000,329,1,2,4400,2016-01-01T00:00:00.000,2016,0
1830,611,1,Visa,Debit,4875181033970231,2020-01-01T00:00:00.000,251,1,1,16017,2013-05-01T00:00:00.000,2013,0
1831,612,0,Mastercard,Debit,5860197030769935,2024-08-01T00:00:00.000,281,1,2,2066,2020-01-01T00:00:00.000,2020,0
1832,613,0,Mastercard,Debit,5640702051187580,2020-05-01T00:00:00.000,931,1,1,16320,2011-12-01T00:00:00.000,2011,0
1833,613,1,Visa,Debit,4992803371205194,2023-12-01T00:00:00.000,569,1,2,13060,2012-08-01T00:00:00.000,2012,0
1834,613,2,Amex,Credit,302014253634948,2022-03-01T00:00:00.000,649,1,2,8900,2008-02-01T00:00:00.000,2015,0
1835,613,3,Visa,Debit,4630099263440870,2021-06-01T00:00:00.000,412,1,2,10517,2010-08-01T00:00:00.000,2014,0
1836,613,4,Mastercard,Debit,5374280583814639,2024-12-01T00:00:00.000,56,0,2,13245,2010-06-01T00:00:00.000,2012,0
1837,614,0,Mastercard,Debit (Prepaid),5446800304569122,2023-01-01T00:00:00.000,445,1,1,90,2002-11-01T00:00:00.000,2009,0
1838,614,1,Mastercard,Debit (Prepaid),5156265505747462,2023-12-01T00:00:00.000,637,1,1,72,2018-04-01T00:00:00.000,2018,0
1839,614,2,Visa,Debit,4294953678019554,2013-04-01T00:00:00.000,826,1,1,18280,2008-05-01T00:00:00.000,2011,0
1840,614,3,Mastercard,Credit,5146321258920935,2021-11-01T00:00:00.000,990,0,1,13600,2003-04-01T00:00:00.000,2012,0
1841,615,0,Visa,Debit,4992900043507941,2021-05-01T00:00:00.000,759,1,1,12778,2005-05-01T00:00:00.000,2010,0
1842,615,1,Mastercard,Debit,5105306234690030,2021-07-01T00:00:00.000,820,1,1,12917,2013-07-01T00:00:00.000,2013,0
1843,615,2,Mastercard,Credit,5313764903937416,2007-08-01T00:00:00.000,767,1,2,6000,2004-01-01T00:00:00.000,2010,0
1844,615,3,Visa,Debit,4700657272928284,2023-06-01T00:00:00.000,777,1,2,8874,2002-06-01T00:00:00.000,2012,0
1845,615,4,Visa,Debit,4580268631896002,2015-09-01T00:00:00.000,809,1,2,4322,2009-07-01T00:00:00.000,2013,0
1846,615,5,Mastercard,Debit,5489321492149951,2024-05-01T00:00:00.000,649,1,1,9219,2005-07-01T00:00:00.000,2008,0
1847,615,6,Mastercard,Debit,5465749251061861,2021-09-01T00:00:00.000,326,1,1,6088,2001-11-01T00:00:00.000,2005,0
1848,616,0,Amex,Credit,357520397345697,2022-01-01T00:00:00.000,371,1,2,20800,2020-02-01T00:00:00.000,2020,0
1849,616,1,Visa,Credit,4346868490904984,2020-11-01T00:00:00.000,171,1,2,12700,2020-02-01T00:00:00.000,2020,0
1850,616,2,Visa,Debit (Prepaid),4656354454428696,2020-02-01T00:00:00.000,733,1,2,76,2020-02-01T00:00:00.000,2020,0
1851,617,0,Mastercard,Debit,5044033311360211,2012-04-01T00:00:00.000,274,1,2,12760,2007-06-01T00:00:00.000,2009,0
1852,617,1,Discover,Credit,6303613152539126,2021-09-01T00:00:00.000,328,1,1,3600,2014-10-01T00:00:00.000,2014,0
1853,617,2,Mastercard,Debit,5986920336497205,2023-09-01T00:00:00.000,114,0,2,15894,2010-06-01T00:00:00.000,2010,0
1854,618,0,Visa,Credit,4041948266255615,2020-09-01T00:00:00.000,531,1,2,11500,2020-02-01T00:00:00.000,2020,0
1855,618,1,Visa,Debit,4632545212498675,2023-08-01T00:00:00.000,330,1,2,21439,2017-10-01T00:00:00.000,2017,0
1856,619,0,Mastercard,Debit,5000065227125905,2018-10-01T00:00:00.000,388,1,1,32165,2006-11-01T00:00:00.000,2014,0
1857,619,1,Mastercard,Debit,5750094419099846,2024-09-01T00:00:00.000,433,1,2,12346,1998-07-01T00:00:00.000,2006,0
1858,620,0,Mastercard,Credit,5445638120890628,2021-10-01T00:00:00.000,265,1,2,13500,2004-06-01T00:00:00.000,2014,0
1859,620,1,Visa,Credit,4633191730342522,2023-07-01T00:00:00.000,779,1,2,12700,2014-03-01T00:00:00.000,2014,0
1860,620,2,Visa,Debit,4578081011383131,2024-01-01T00:00:00.000,45,1,1,29335,2020-02-01T00:00:00.000,2020,0
1861,621,0,Visa,Debit,4044839537020410,2023-07-01T00:00:00.000,113,1,1,16962,2005-05-01T00:00:00.000,2010,0
1862,621,1,Mastercard,Debit,5468915979157794,2007-05-01T00:00:00.000,571,1,2,17007,2006-06-01T00:00:00.000,2009,0
1863,622,0,Mastercard,Debit,5551364240063147,2021-02-01T00:00:00.000,192,1,1,43673,2010-07-01T00:00:00.000,2011,0
1864,622,1,Mastercard,Debit,5309902802047025,2020-02-01T00:00:00.000,972,1,1,43973,2017-12-01T00:00:00.000,2017,0
1865,622,2,Mastercard,Debit,5293051567146083,2018-05-01T00:00:00.000,166,1,1,28069,2015-08-01T00:00:00.000,2015,0
1866,622,3,Mastercard,Debit,5795853820688586,2023-11-01T00:00:00.000,426,1,1,30366,2009-10-01T00:00:00.000,2009,0
1867,623,0,Visa,Debit,4063551913220532,2020-05-01T00:00:00.000,737,1,2,1241,2005-04-01T00:00:00.000,2014,0
1868,624,0,Mastercard,Debit (Prepaid),5899056864789405,2020-01-01T00:00:00.000,49,1,1,70,2010-04-01T00:00:00.000,2010,0
1869,624,1,Visa,Debit,4695324850759951,2022-08-01T00:00:00.000,519,1,1,60610,2008-03-01T00:00:00.000,2008,0
1870,624,2,Mastercard,Debit,5384665641390052,2022-05-01T00:00:00.000,508,1,1,50961,2008-08-01T00:00:00.000,2010,0
1871,624,3,Visa,Debit,4913546275337010,2020-10-01T00:00:00.000,412,1,1,31896,2014-08-01T00:00:00.000,2014,0
1872,624,4,Amex,Credit,368846035942355,2013-10-01T00:00:00.000,144,1,1,30500,2006-10-01T00:00:00.000,2007,0
1873,624,5,Amex,Credit,304049639672368,2015-10-01T00:00:00.000,923,1,2,19300,2010-11-01T00:00:00.000,2010,0
1874,624,6,Mastercard,Credit,5782316964774499,2006-06-01T00:00:00.000,758,1,1,24600,2003-02-01T00:00:00.000,2013,0
1875,625,0,Amex,Credit,324324340319414,2016-07-01T00:00:00.000,548,1,1,15700,2007-05-01T00:00:00.000,2013,0
1876,625,1,Visa,Debit (Prepaid),4980389315137738,2022-08-01T00:00:00.000,222,1,2,22,1999-10-01T00:00:00.000,2016,0
1877,625,2,Visa,Credit,4455799501123948,2007-05-01T00:00:00.000,651,1,1,3100,2004-03-01T00:00:00.000,2011,0
1878,625,3,Visa,Debit,4211342868154020,2019-04-01T00:00:00.000,108,1,1,42241,2011-06-01T00:00:00.000,2012,0
1879,625,4,Visa,Debit,4126791237469970,2020-07-01T00:00:00.000,502,1,1,25497,2000-12-01T00:00:00.000,2012,0
1880,625,5,Mastercard,Debit,5545501337471546,2020-02-01T00:00:00.000,42,1,1,28188,2020-02-01T00:00:00.000,2020,0
1881,625,6,Visa,Credit,4763707007052282,2020-04-01T00:00:00.000,329,0,2,14300,2005-03-01T00:00:00.000,2012,0
1882,626,0,Mastercard,Debit,5297814036761845,2020-11-01T00:00:00.000,436,1,2,12035,2020-01-01T00:00:00.000,2020,0
1883,627,0,Mastercard,Credit,5332016559235674,2020-02-01T00:00:00.000,171,1,2,10800,2020-02-01T00:00:00.000,2020,0
1884,627,1,Mastercard,Debit,5427056152561933,2020-05-01T00:00:00.000,439,0,1,16332,2016-04-01T00:00:00.000,2016,0
1885,628,0,Visa,Debit,4114452714679730,2021-12-01T00:00:00.000,613,1,2,6724,2009-10-01T00:00:00.000,2011,0
1886,628,1,Mastercard,Debit,5607772753172564,2023-12-01T00:00:00.000,609,1,2,20933,2000-06-01T00:00:00.000,2014,0
1887,629,0,Mastercard,Debit,5905311924160314,2020-08-01T00:00:00.000,400,1,1,25253,2008-03-01T00:00:00.000,2008,0
1888,629,1,Visa,Debit,4175483090792339,2021-04-01T00:00:00.000,147,1,2,13202,2011-02-01T00:00:00.000,2011,0
1889,629,2,Mastercard,Debit (Prepaid),5368860011761099,2020-03-01T00:00:00.000,207,1,2,78,2015-03-01T00:00:00.000,2015,0
1890,629,3,Mastercard,Debit,5700569085858753,2021-01-01T00:00:00.000,37,1,1,16441,2005-05-01T00:00:00.000,2008,0
1891,630,0,Mastercard,Credit,5114662442047901,2021-02-01T00:00:00.000,247,1,2,7200,2020-01-01T00:00:00.000,2020,0
1892,631,0,Mastercard,Debit,5904516440918627,2023-09-01T00:00:00.000,838,1,1,8342,2007-09-01T00:00:00.000,2009,0
1893,631,1,Mastercard,Credit,5873879871800491,2021-09-01T00:00:00.000,895,1,2,5700,2020-01-01T00:00:00.000,2020,0
1894,632,0,Visa,Credit,4813468957928983,2020-03-01T00:00:00.000,563,1,1,14300,2010-04-01T00:00:00.000,2010,0
1895,632,1,Visa,Debit,4782359944930749,2024-06-01T00:00:00.000,12,0,1,17252,2013-04-01T00:00:00.000,2013,0
1896,632,2,Mastercard,Credit,5049713217655208,2023-07-01T00:00:00.000,980,1,1,11900,2009-09-01T00:00:00.000,2012,0
1897,633,0,Mastercard,Debit,5064803986712494,2022-01-01T00:00:00.000,477,1,1,10445,2010-08-01T00:00:00.000,2010,0
1898,633,1,Mastercard,Debit (Prepaid),5101374030372418,2011-05-01T00:00:00.000,237,1,1,73,2010-08-01T00:00:00.000,2010,0
1899,633,2,Visa,Debit,4438751767989238,2022-05-01T00:00:00.000,781,1,1,17319,2008-09-01T00:00:00.000,2010,0
1900,634,0,Visa,Credit,4623909080454335,2020-02-01T00:00:00.000,314,1,2,9400,2016-11-01T00:00:00.000,2016,0
1901,634,1,Discover,Credit,6244344461424370,2015-04-01T00:00:00.000,414,1,2,8900,2011-05-01T00:00:00.000,2014,0
1902,634,2,Mastercard,Debit,5543479633732955,2021-04-01T00:00:00.000,192,1,2,9324,2008-11-01T00:00:00.000,2009,0
1903,634,3,Visa,Debit,4023733457618418,2024-01-01T00:00:00.000,3,1,2,8834,2008-07-01T00:00:00.000,2017,0
1904,634,4,Mastercard,Debit,5998143511839617,2022-05-01T00:00:00.000,174,1,1,8304,2009-05-01T00:00:00.000,2013,0
1905,634,5,Visa,Credit,4715738219735937,2023-07-01T00:00:00.000,643,1,1,10900,2009-06-01T00:00:00.000,2009,0
1906,635,0,Visa,Credit,4249186321078698,2014-03-01T00:00:00.000,613,1,2,9300,2000-02-01T00:00:00.000,2006,0
1907,635,1,Mastercard,Debit,5505908551325322,2012-09-01T00:00:00.000,646,1,1,10946,2012-05-01T00:00:00.000,2012,0
1908,636,0,Mastercard,Debit,5950513884296124,2020-02-01T00:00:00.000,729,1,2,24576,2020-02-01T00:00:00.000,2020,0
1909,637,0,Visa,Credit,4417056929607717,2017-10-01T00:00:00.000,693,1,2,12500,2007-09-01T00:00:00.000,2013,0
1910,637,1,Mastercard,Debit (Prepaid),5694461259251008,2024-01-01T00:00:00.000,86,1,2,40,2008-08-01T00:00:00.000,2009,0
1911,637,2,Mastercard,Debit,5620106433417052,2024-11-01T00:00:00.000,339,1,2,21408,2010-08-01T00:00:00.000,2015,0
1912,638,0,Mastercard,Debit,5403500140212676,2020-02-01T00:00:00.000,642,0,1,9433,2004-02-01T00:00:00.000,2009,0
1913,638,1,Amex,Credit,345938557402151,2020-11-01T00:00:00.000,382,1,2,7400,2004-06-01T00:00:00.000,2006,0
1914,639,0,Mastercard,Debit,5538497557105107,2020-02-01T00:00:00.000,247,1,1,34858,2020-02-01T00:00:00.000,2020,0
1915,639,1,Visa,Debit,4184962720948425,2020-02-01T00:00:00.000,526,0,1,28147,2020-02-01T00:00:00.000,2020,0
1916,640,0,Mastercard,Debit,5640299040746333,2022-08-01T00:00:00.000,259,1,1,13857,2020-01-01T00:00:00.000,2020,0
1917,640,1,Mastercard,Debit,5995738761199496,2021-09-01T00:00:00.000,674,1,2,10236,2020-02-01T00:00:00.000,2020,0
1918,641,0,Mastercard,Credit,5300090302126885,2024-04-01T00:00:00.000,94,1,1,15700,2006-07-01T00:00:00.000,2010,0
1919,641,1,Mastercard,Debit,5438397481754732,2021-05-01T00:00:00.000,868,1,2,25080,2007-01-01T00:00:00.000,2012,0
1920,641,2,Mastercard,Debit,5477335030821502,2012-06-01T00:00:00.000,801,1,2,31604,2008-04-01T00:00:00.000,2014,0
1921,641,3,Mastercard,Credit,5445191857932855,2015-10-01T00:00:00.000,194,1,2,5600,2013-07-01T00:00:00.000,2013,0
1922,641,4,Mastercard,Debit,5179089621739035,2022-03-01T00:00:00.000,274,1,1,16220,2014-11-01T00:00:00.000,2014,0
1923,641,5,Mastercard,Debit,5984945879573910,2021-11-01T00:00:00.000,289,1,1,44568,2009-05-01T00:00:00.000,2011,0
1924,641,6,Mastercard,Credit,5301525411053274,2012-07-01T00:00:00.000,424,1,2,12500,2009-01-01T00:00:00.000,2009,0
1925,641,7,Mastercard,Credit,5972887381229032,2015-04-01T00:00:00.000,441,1,2,12200,2009-09-01T00:00:00.000,2009,0
1926,642,0,Visa,Debit,4771614681971768,2021-06-01T00:00:00.000,353,1,2,27220,2020-02-01T00:00:00.000,2020,0
1927,642,1,Mastercard,Debit,5109840055437737,2024-12-01T00:00:00.000,456,1,2,14303,2020-02-01T00:00:00.000,2020,0
1928,643,0,Visa,Debit,4434350524306826,2020-08-01T00:00:00.000,920,1,2,10289,2013-06-01T00:00:00.000,2013,0
1929,643,1,Mastercard,Debit,5206347664104995,2019-06-01T00:00:00.000,337,1,2,10618,2009-02-01T00:00:00.000,2009,0
1930,643,2,Mastercard,Debit,5554817119459376,2010-05-01T00:00:00.000,894,1,2,10909,2009-06-01T00:00:00.000,2009,0
1931,644,0,Visa,Debit,4973656988526728,2023-02-01T00:00:00.000,703,1,2,31554,2010-02-01T00:00:00.000,2010,0
1932,645,0,Visa,Debit,4600575353397286,2020-02-01T00:00:00.000,105,1,1,35148,2020-01-01T00:00:00.000,2020,0
1933,645,1,Mastercard,Debit,5638793020721462,2020-02-01T00:00:00.000,531,1,2,35968,2012-07-01T00:00:00.000,2012,0
1934,645,2,Amex,Credit,343245906110440,2022-07-01T00:00:00.000,728,1,1,30900,2010-05-01T00:00:00.000,2016,0
1935,646,0,Visa,Debit,4745291753757744,2017-12-01T00:00:00.000,291,1,1,22122,2015-10-01T00:00:00.000,2015,0
1936,646,1,Mastercard,Debit,5391562008232881,2023-01-01T00:00:00.000,139,1,1,21240,2004-09-01T00:00:00.000,2006,0
1937,646,2,Visa,Debit,4114185411174504,2023-07-01T00:00:00.000,606,1,2,33181,2013-09-01T00:00:00.000,2013,0
1938,646,3,Visa,Credit,4971073775593251,2016-11-01T00:00:00.000,354,1,2,13900,2008-06-01T00:00:00.000,2008,0
1939,647,0,Visa,Debit,4891475179534976,2018-12-01T00:00:00.000,326,1,2,18316,2017-04-01T00:00:00.000,2017,0
1940,647,1,Visa,Debit,4047431792511852,2024-05-01T00:00:00.000,615,1,1,14858,2016-06-01T00:00:00.000,2016,0
1941,647,2,Visa,Debit,4167964897226165,2022-10-01T00:00:00.000,954,1,1,21414,2007-11-01T00:00:00.000,2008,0
1942,647,3,Discover,Credit,6443318322155670,2021-07-01T00:00:00.000,518,1,1,14900,2010-09-01T00:00:00.000,2010,0
1943,647,4,Mastercard,Debit,5400865230848610,2020-06-01T00:00:00.000,591,1,1,12992,2007-07-01T00:00:00.000,2015,0
1944,648,0,Mastercard,Credit,5954521242015508,2020-02-01T00:00:00.000,394,1,1,8300,2008-08-01T00:00:00.000,2013,0
1945,648,1,Mastercard,Debit (Prepaid),5376758306260437,2011-04-01T00:00:00.000,26,1,1,56,2004-03-01T00:00:00.000,2008,0
1946,648,2,Visa,Debit,4952408792507245,2023-09-01T00:00:00.000,78,1,2,5283,2008-03-01T00:00:00.000,2010,0
1947,648,3,Discover,Credit,6669631772050778,2012-03-01T00:00:00.000,182,1,2,10600,2005-03-01T00:00:00.000,2008,0
1948,649,0,Mastercard,Debit,5795511997395934,2023-03-01T00:00:00.000,987,1,1,5158,2020-01-01T00:00:00.000,2020,0
1949,650,0,Visa,Debit,4778924908010471,2021-02-01T00:00:00.000,656,1,1,30320,2018-08-01T00:00:00.000,2018,0
1950,650,1,Mastercard,Credit,5895121423095414,2022-11-01T00:00:00.000,726,1,1,14200,2008-02-01T00:00:00.000,2011,0
1951,650,2,Visa,Debit,4417507914154983,2021-03-01T00:00:00.000,178,1,1,28911,2004-04-01T00:00:00.000,2011,0
1952,651,0,Mastercard,Debit,5098630896285808,2023-04-01T00:00:00.000,18,1,2,65185,2020-02-01T00:00:00.000,2020,0
1953,651,1,Mastercard,Debit,5369522792349411,2022-08-01T00:00:00.000,597,1,1,36570,2019-12-01T00:00:00.000,2019,0
1954,652,0,Mastercard,Debit,5815399624686166,2006-12-01T00:00:00.000,896,1,1,14138,2006-12-01T00:00:00.000,2011,0
1955,653,0,Visa,Debit,4515472056993650,2020-06-01T00:00:00.000,464,1,1,21752,2020-02-01T00:00:00.000,2020,0
1956,653,1,Visa,Debit,4009703334177340,2020-06-01T00:00:00.000,922,1,2,23137,2020-01-01T00:00:00.000,2020,0
1957,654,0,Visa,Debit,4212985133165351,2021-01-01T00:00:00.000,884,1,1,32808,2006-11-01T00:00:00.000,2012,0
1958,655,0,Mastercard,Debit,5961241054000885,2020-02-01T00:00:00.000,108,0,1,29674,2020-01-01T00:00:00.000,2020,0
1959,656,0,Visa,Credit,4000393241453107,2021-10-01T00:00:00.000,408,1,2,24300,2003-10-01T00:00:00.000,2007,0
1960,657,0,Visa,Debit,4900806445604257,2024-01-01T00:00:00.000,23,1,2,17280,2003-11-01T00:00:00.000,2014,0
1961,657,1,Visa,Debit,4287822159932211,2022-11-01T00:00:00.000,878,1,2,4660,2010-08-01T00:00:00.000,2013,0
1962,657,2,Mastercard,Debit,5175111743032898,2011-03-01T00:00:00.000,151,1,2,12557,2008-01-01T00:00:00.000,2013,0
1963,658,0,Visa,Debit,4643473532096411,2024-03-01T00:00:00.000,281,1,2,49425,2014-11-01T00:00:00.000,2014,0
1964,658,1,Mastercard,Debit,5696951093879559,2024-02-01T00:00:00.000,206,1,1,47330,2013-07-01T00:00:00.000,2013,0
1965,658,2,Mastercard,Debit,5317790276482208,2020-02-01T00:00:00.000,205,1,2,50774,2012-07-01T00:00:00.000,2012,0
1966,658,3,Amex,Credit,364780102699868,2022-12-01T00:00:00.000,611,1,1,22800,2008-03-01T00:00:00.000,2008,0
1967,658,4,Mastercard,Debit,5036311337651630,2009-12-01T00:00:00.000,979,1,2,75640,2003-11-01T00:00:00.000,2009,0
1968,658,5,Visa,Debit,4463424589377220,2024-12-01T00:00:00.000,763,1,1,65540,2007-05-01T00:00:00.000,2012,0
1969,659,0,Visa,Debit,4157877736359764,2023-09-01T00:00:00.000,927,1,2,16998,2020-02-01T00:00:00.000,2020,0
1970,660,0,Visa,Credit,4520782324393284,2023-02-01T00:00:00.000,938,1,2,12300,2020-01-01T00:00:00.000,2020,0
1971,660,1,Visa,Credit,4483016880530879,2021-05-01T00:00:00.000,825,0,1,17100,2020-02-01T00:00:00.000,2020,0
1972,661,0,Mastercard,Debit,5279503639469023,2020-02-01T00:00:00.000,613,1,2,23039,2010-01-01T00:00:00.000,2010,0
1973,661,1,Mastercard,Debit,5279484044685392,2023-04-01T00:00:00.000,166,1,1,17795,2012-01-01T00:00:00.000,2012,0
1974,661,2,Mastercard,Credit,5958667117657314,2022-12-01T00:00:00.000,906,1,2,9000,2009-03-01T00:00:00.000,2011,0
1975,661,3,Visa,Debit,4850099627830735,2008-05-01T00:00:00.000,361,1,1,14424,2007-11-01T00:00:00.000,2010,0
1976,661,4,Visa,Credit,4367249512395505,2022-08-01T00:00:00.000,956,1,2,5700,2009-07-01T00:00:00.000,2011,0
1977,661,5,Mastercard,Debit,5219693851377223,2014-12-01T00:00:00.000,164,0,1,14626,2014-07-01T00:00:00.000,2014,0
1978,662,0,Visa,Credit,4720586956662009,2023-01-01T00:00:00.000,320,1,1,200,2012-02-01T00:00:00.000,2012,0
1979,662,1,Mastercard,Debit,5470825522118885,2021-07-01T00:00:00.000,682,1,1,282,2007-12-01T00:00:00.000,2009,0
1980,662,2,Mastercard,Debit,5573795199148995,2019-12-01T00:00:00.000,547,1,2,350,2005-03-01T00:00:00.000,2011,0
1981,663,0,Mastercard,Debit,5937904364088537,2020-08-01T00:00:00.000,832,0,2,42537,2010-09-01T00:00:00.000,2010,0
1982,663,1,Visa,Debit,4968168260037253,2021-05-01T00:00:00.000,607,1,1,21073,2007-11-01T00:00:00.000,2011,0
1983,664,0,Amex,Credit,356719617570025,2022-05-01T00:00:00.000,536,1,1,14600,2020-02-01T00:00:00.000,2020,0
1984,664,1,Mastercard,Debit,5416703809937284,2024-10-01T00:00:00.000,938,1,2,10722,2020-02-01T00:00:00.000,2020,0
1985,665,0,Visa,Debit,4095066683929908,2024-02-01T00:00:00.000,892,0,2,27618,2020-02-01T00:00:00.000,2020,0
1986,665,1,Mastercard,Debit,5118587392070717,2020-04-01T00:00:00.000,847,1,1,27180,2011-09-01T00:00:00.000,2011,0
1987,666,0,Mastercard,Debit,5421616899749760,2020-01-01T00:00:00.000,724,1,2,10522,2020-01-01T00:00:00.000,2020,0
1988,667,0,Mastercard,Debit,5346072026592587,2020-04-01T00:00:00.000,558,0,2,18555,2002-11-01T00:00:00.000,2011,0
1989,667,1,Mastercard,Debit,5419562718481392,2020-11-01T00:00:00.000,119,0,1,16746,2012-07-01T00:00:00.000,2012,0
